# t x1 y1 x2 y2 x3 y3
    3.370000   -1.042892   -0.149416    0.845285    0.322194    0.197606   -0.172778
    3.380000   -1.045332   -0.144774    0.837741    0.325230    0.207592   -0.180455
    3.390000   -1.047683   -0.140128    0.830051    0.328163    0.217633   -0.188035
    3.400000   -1.049946   -0.135477    0.822216    0.330990    0.227731   -0.195512
    3.410000   -1.052122   -0.130823    0.814236    0.333705    0.237886   -0.202882
    3.420000   -1.054212   -0.126166    0.806112    0.336303    0.248100   -0.210138
    3.430000   -1.056217   -0.121506    0.797844    0.338781    0.258372   -0.217275
    3.440000   -1.058137   -0.116843    0.789434    0.341132    0.268703   -0.224289
    3.450000   -1.059975   -0.112179    0.780882    0.343352    0.279093   -0.231173
    3.460000   -1.061730   -0.107512    0.772191    0.345436    0.289540   -0.237924
    3.470000   -1.063405   -0.102844    0.763361    0.347379    0.300044   -0.244534
    3.480000   -1.064999   -0.098175    0.754394    0.349175    0.310604   -0.251000
    3.490000   -1.066513   -0.093505    0.745293    0.350821    0.321220   -0.257316
    3.500000   -1.067949   -0.088834    0.736060    0.352310    0.331888   -0.263476
    3.510000   -1.069306   -0.084162    0.726698    0.353639    0.342608   -0.269477
    3.520000   -1.070587   -0.079490    0.717210    0.354802    0.353377   -0.275312
    3.530000   -1.071790   -0.074817    0.707598    0.355794    0.364192   -0.280976
